id,type,category_id,content
6996,子宮がん,12.2.3.1.,以前のように仕事や日常生活を送ることができるかどうか不安だった。
6997,子宮がん,12.2.3.1.,罹患前の普通の生活を取り戻すことができるのかどうか不安だった。
6998,子宮がん,12.2.3.1.,治療後の生活状況の変化が心配だった。
6999,子宮がん,12.2.3.1.,退院後、今までと変わらない生活ができるか不安だった。
7000,子宮がん,12.2.3.1.,子宮頸がん、胃がん、乳がんと3つのがんを経験して、ふつうの生活に戻れるのか、仕事ができるのかとすごく不安で悩んだ。
7001,子宮がん,12.2.3.1.,社会復帰ができるかどうか。
7002,子宮がん,12.2.3.1.,転移が見つかったら、ふつうの生活に戻れるのか。
7003,子宮がん,12.2.3.2.,これから先の生活について不安だった。
7004,子宮がん,12.2.3.2.,日常生活ができるかどうか心配だった。
7005,子宮がん,12.2.3.2.,将来への健康保持できるかどうかの不安があった。
7006,子宮がん,12.2.3.2.,経済的なこと、家族のこと、仕事のことなどこれからの生活がどうなるのか不安だった。
7007,子宮がん,12.2.3.2.,子どもがまだ幼く、自分たちが転勤族のため、これからの生活をどうしたらよいかと悩んだ。またがんと診断された時、マイホーム建築中であったため、その件でも悩んだ。
7008,子宮がん,12.2.3.2.,子どもが小さいうちに離婚しその後のがん発見なので4人の子どもを育てるのにどうしようかといちばん先に悩んだ。
7009,子宮がん,12.2.3.2.,治療後の生活のことが気がかりだった。
7010,子宮がん,12.2.3.2.,生活がどのように変わるのか漠然とした不安があった。
7011,子宮がん,12.2.3.3.,手術以前と手術後の生活の変化に対応できず、とても落ち込んだ。
7012,子宮がん,12.2.3.4.,1～2か月先の約束ができないので、不安定な気持ち。
7013,子宮がん,12.2.3.4.,将来についても考えられなくなった。
7014,子宮がん,12.2.3.4.,腫瘍マーカーの値が微増し、色々な面で考え方が消極的になりがちで、あまり先のことが考えられない。
7015,子宮がん,12.2.3.4.,自分の病気がどうなるか不安で、ただそれだけで気持ちがいっぱいだったので、わかりにくいかどうかより、治療の方針をただ聞くのみで具体的に何も考えていなかった。考えが及ばなかった。
7016,子宮がん,12.2.3.5.,今後どうなるのかと不安だった。
7017,子宮がん,12.2.3.5.,将来に対し不安を感じた。
7018,子宮がん,12.2.3.5.,これからの生活や将来、再発はしないかなどの精神的な悩み、恐怖があった。
7019,子宮がん,12.2.3.5.,看護師の娘に相談し、少しは心が楽になった気がしたが、不安で一杯だった。
7020,子宮がん,12.2.3.5.,これからどうなるのかと不安に思った。
7021,子宮がん,12.2.3.5.,これからの生活はどうなるのだろうか、入院期間、入院費はどれくらいかかるのだろうか、仕事に復帰できるのだろうか、など不安だった。
7022,子宮がん,12.2.3.5.,毎年、市のがん検診に行っていたのにやっぱりと思い、今後どうなるのだろうと心配した。
7023,子宮がん,12.2.3.5.,がんと言われたが、具体的にどんな治療を受けてどんな手術をして術後どうなるのかは未知だったので考えられなかった。
7024,子宮がん,12.2.3.5.,入院直前に夫の転勤がわかり、単身赴任と決まったが自分はどうなるのだろうと不安だった。
7025,子宮がん,12.2.3.5.,病名を考え、今後全てのことに不安を感じた。
7026,子宮がん,12.2.3.5.,がんという診断名にまず悩んだ。これからも生きていけるのか、また元気になれるのか。
7027,子宮がん,12.2.3.5.,これから、どうなるのかという不安でいっぱいだった。
7028,子宮がん,12.2.3.5.,すべてに対して不安と心配があった。
7029,子宮がん,12.2.3.5.,今後の生活、命、家族、仕事などの問題をどのように考えればよいか、この先はどうなるのか。
7030,子宮がん,12.2.3.5.,子宮がんなので子どもが生めなくなるという現実と、当時、結婚を考えていた人がいたので将来がどうなるのか。
7031,子宮がん,12.2.3.5.,自分がどうなっていくのか心配だった。
7032,子宮がん,12.2.3.5.,手術日程が1ヶ月先と言われ、その間家族のこと、仕事のこと、経済的なことがどうなっていくのか不安ばかりだった。
7033,子宮がん,12.2.3.5.,将来への不安。
7034,子宮がん,12.2.3.5.,離婚訴訟の最中で、子どものことや、将来のことが心配であった。もしも命を落としたらと不安だった。
7035,子宮がん,12.2.4.1.,病気に対する知識不足で、不安と恐怖を感じて悩んだ。
7036,子宮がん,12.2.4.1.,がんについての知識が不足していたため、自分の病状を客観的にとらえられず、今後の治療、病院や医師の選択等良いのかどうか悩んだ。
7037,子宮がん,12.2.4.1.,がんという病気に対する認識が少なく、どのように受け入れればよいのか悩んだ。
7038,子宮がん,12.2.4.1.,もう少し自分の病状を認識し、建設的な方向に目を向けられれば良かったのにと思う。
7039,子宮がん,12.2.4.1.,病気に対する知識があまりなく、どうなっていくのかわからなかったので、仕事や家族に対する説明をどのようにするべきか。
7040,子宮がん,12.2.4.2.,説明された手術や治療でよいのか、知識がないので分からなかった。
7041,子宮がん,12.2.5.1.,5～7年で寛解とのことだが、少し体調がおかしいとき大腸がん、乳がん、胃がんなどになったのではという不安が強くある。
7042,子宮がん,12.2.5.1.,母親も乳がんになったため、自分も他のがんにならないか不安がある。
7043,子宮がん,12.2.5.2.,以前のがんとは別のがんがみつかり、心配。
7044,子宮がん,12.3.1.1.,余命はどのくらいかと悩んだ。
7045,子宮がん,12.3.1.1.,いつまで生きていけるのかと悩んだ。
7046,子宮がん,12.3.1.1.,再発や生存率が心配だった。
7047,子宮がん,12.3.1.1.,自分にはどれだけ時間があるのか不安だった。
7048,子宮がん,12.3.1.1.,どれくらい生きられるか考えると、不安と恐怖でいっぱいになった。
7049,子宮がん,12.3.1.1.,生命があと何年か何か月後か、恐怖感が頭を離れなかった。
7050,子宮がん,12.3.1.1.,あとどのくらいの時間（期間）生きていられるのか。
7051,子宮がん,12.3.1.1.,いつ死んでしまうのか。
7052,子宮がん,12.3.1.1.,自分の病気は治る薬もないので、だんだんがんが進んでいって、どれだけ生きられるか不安。
7053,子宮がん,12.3.1.1.,自分の余命がどれくらいなのか。
7054,子宮がん,12.3.1.1.,詳しく説明を受ける前は、自分の命はあと残りどれくらいなのかと考え、悩んでいた。
7055,子宮がん,12.3.1.1.,誰でもそうであるが、“生存率の推定”。人によって、ステージによって違うが、新しい患者さんが気にしていることにやっぱりと思う。
7056,子宮がん,12.3.1.1.,予後について。
7057,子宮がん,12.3.1.2.,がんイコール死と考えた。入院するまで、死ぬのは嫌だと思い、毎日1人で泣いていた。
7058,子宮がん,12.3.1.2.,がんという病名への恐怖と、時に死への恐怖があった。
7059,子宮がん,12.3.1.2.,がんイコール死と考え、不安だった。
7060,子宮がん,12.3.1.2.,がんイコール死という認識しかなく、絶望的になった。
7061,子宮がん,12.3.1.2.,がんイコール死のイメージが大きいので家族を残して自分は死ぬのかと思うとどうにもやり切れない気持ちになった。
7062,子宮がん,12.3.1.2.,自分の死について悩んだ。
7063,子宮がん,12.3.1.2.,このまま死んだらどうしよう、無事に生きて帰れるのかと心配だった。
7064,子宮がん,12.3.1.2.,最初に頭をよぎったのは死という言葉だった。
7065,子宮がん,12.3.1.2.,死ということをいつも考えていた。
7066,子宮がん,12.3.1.2.,死との闘いだと思った。
7067,子宮がん,12.3.1.2.,まだ死にたくないと悩んだ。
7068,子宮がん,12.3.1.2.,医師からは大丈夫と言われたが、本当に生存できるかどうか心配だった。
7069,子宮がん,12.3.1.2.,死を覚悟した。
7070,子宮がん,12.3.1.2.,がんイコール不治の病、再発する病と考え不安になり、夜寝つけない日が続いた。
7071,子宮がん,12.3.1.2.,手術をしても駄目で死ぬのではないかと悩んだ。
7072,子宮がん,12.3.1.2.,死と向き合う絶望感。
7073,子宮がん,12.3.1.2.,死にたくない。
7074,子宮がん,12.3.1.2.,死んでしまうのか。
7075,子宮がん,12.3.1.2.,自分が死ぬかもしれないと思った。
7076,子宮がん,12.3.1.2.,自分の人生がこれで終わってしまうのか。がん＝死という考えが頭から離れなかった。
7077,子宮がん,12.3.1.2.,子どもを残して死んでしまうのかということ。
7078,子宮がん,12.3.1.2.,自分が若くして死んでしまうかもしれないこと。
7079,子宮がん,12.3.1.2.,いちばんに頭に浮かんだのは死ぬということ。
7080,子宮がん,12.3.1.2.,がん＝死、自分は死ぬんだと思い込む。
7081,子宮がん,12.3.1.2.,がん＝死ということがまず頭に浮かんだ。
7082,子宮がん,12.3.1.2.,がん＝死という思いが強く怖かった。
7083,子宮がん,12.3.1.2.,がん＝死のイメージが強く、死への不安が強かった。
7084,子宮がん,12.3.1.2.,がんに関して何の知識もなかったため、がん＝死と思い、つらい日々を送った。
7085,子宮がん,12.3.1.2.,がんに関して何の知識もなかったため、がん＝死と思い、不安で眠れない日が続いた。
7086,子宮がん,12.3.1.2.,死ぬかもしれない。そのことが頭から離れなかった。
7087,子宮がん,12.3.1.2.,再発イコール死と思っているので、ふと考え悩んでしまう。
7088,子宮がん,12.3.1.2.,再発してしまったら、死んでしまったらばかりを考えてしまう。
7089,子宮がん,12.3.1.3.,死に至るまでの苦しみの過程に恐怖があった。
7090,子宮がん,12.3.1.5.,同病者が亡くなると、自分も死ぬのではないかと不安になり落ち込む。
7091,子宮がん,12.3.1.5.,知人ががんで亡くなっているため、自分も死ぬのではないかと不安だった。
7092,子宮がん,12.3.1.5.,親族ががんで亡くなっているので、自分も同じような苦しみに遭遇するのかと非常に恐怖だった。
7093,子宮がん,12.3.1.5.,入院中に知り合った人が亡くなるなどつらく、病院でも心の安まる場所がなくなっていた。
7094,子宮がん,12.3.1.5.,身内（あるいは友人知人）ががんになり、苦しんで亡くなったことので、自分ももしかしたらと不安になった。
7095,子宮がん,12.3.1.6.,がんという病名への恐怖と、時に死への恐怖があった。
7096,子宮がん,12.3.1.6.,再発、転移が分かり、いよいよ死が目の前に来た感じだった。
7097,子宮がん,12.3.1.6.,人生の終わりではないかと不安だった。
7098,子宮がん,12.3.1.6.,命は助かるのか不安だ。
7099,子宮がん,12.3.1.6.,今まであまり考えてもいなかった死というものを強く意識した。
7100,子宮がん,12.3.1.6.,繰り返し手術を受けたショックと不安で、死というものが頭から離れなかった。
7101,子宮がん,12.3.1.6.,痛みへの恐怖や死への連想など精神的に不安だった。
7102,子宮がん,12.3.1.6.,かなり進行していたので、死への恐怖がいちばん強かった。
7103,子宮がん,12.3.1.6.,このまま死んでしまうのか。
7104,子宮がん,12.3.1.6.,子どもが小さかったので、自分が手術した後何ごともなく生きられるか。自分は死んでしまうのか生きられるのか、何度も考えて眠れなかった。
7105,子宮がん,12.3.1.6.,死が目前にあるのか。
7106,子宮がん,12.3.1.6.,死に対する恐怖。
7107,子宮がん,12.3.1.6.,死に対する不安感。
7108,子宮がん,12.3.1.6.,死ぬかもしれないという恐怖心がある。
7109,子宮がん,12.3.1.6.,手遅れかもしれないと思っていたこと。
7110,子宮がん,12.3.1.6.,転移を繰り返しているので死ということが頭から離れない。
7111,子宮がん,12.3.1.6.,病気に対する怖さを、死に対する怖さを感じた。
7112,子宮がん,12.3.1.7.,病院で「うちではダメだ」と言われたことがとてもショックで、もう終わりかなと考えた。
7113,子宮がん,12.3.2.1.,病理の結果がでるまで恐怖だった。
7114,子宮がん,12.3.2.1.,マーカーで一喜一憂することに少々疲れている。
7115,子宮がん,12.3.2.1.,手術し、検査の結果が出るまで、死を考えていた。
7116,子宮がん,12.3.2.1.,どこの部位のがんか特定できず、開腹手術、生理検査後の診断と決まったこと。
7117,子宮がん,12.3.2.1.,血液検査の結果でマーカーの値が軽度の上昇と言われて以来、病院に行って検査結果を聞く日が近づいてくると、それまで何もなかったかのように生活していたのに、不安な気持ちになり、気が重く病院に行くのがつらい。
7118,子宮がん,12.3.2.2.,自分の死について悩んだ。
7119,子宮がん,12.3.2.2.,転移、再発しないかと体のあちこちに少しでも変わったことがあると神経が敏感になった。
7120,子宮がん,12.3.2.2.,ちょっとした体調の悪さも、もしやがんではと突き詰めて考えてしまい、落ち込むことがある。
7121,子宮がん,12.3.2.2.,少しの体調の変化にも敏感になり、不安になってしまい精神的につらかった。
7122,子宮がん,12.3.2.2.,体調が悪いとリンパをとったせいか、ホルモンバランスが悪いからかと周囲ががんと結びつけて気にしすぎ、その結果、本人が不安になる。
7123,子宮がん,12.3.2.2.,たまに体調がよくないときそれが病気のせいなのか、よくわからない。
7124,子宮がん,12.3.2.2.,少し体調がおかしいとき大腸がん、乳がん、胃がんなどになったのではという不安が強くある。もちろん再発の不安もある。
7125,子宮がん,12.3.2.2.,体調が悪いと、すべてがんと結びつけて考えてしまい、再発（転移）したのではないかと考えてしまう。
7126,子宮がん,12.3.2.2.,体調が悪かったり、何か症状があると再発（転移）したのではないかと不安になる。
7127,子宮がん,12.3.2.2.,体調が悪かったり、何か症状があると再発したのではないかと不安になる。
7128,子宮がん,12.3.2.2.,体調を崩したら、再発したのではないかと思い、また死を考え悩んだ。
7129,子宮がん,12.3.2.2.,定期的に検査を受けていても、体調を崩したり何か症状がでると、再発（転移）したのではないかと考えてしまう。
7130,子宮がん,12.3.2.2.,悩むほどではないが、体調がすぐれない日があると、転移？再発？と不安になりすぐ受診する。
7131,子宮がん,12.3.2.2.,便が硬く、肛門が切れると痛みがありペーパーに少し血がついたりする。再々切れて傷になるとそこからまた何らかの変化で再発するのではと思い、入浴時に肛門周囲に触って確かめる。
7132,子宮がん,12.3.2.3.,世間一般に「がんイコール死」のイメージが大きいので入院の事実は話しても病名は言えなかった。友人との会話で冗談に「がんじゃないだろうか」と言われると、すごく傷つく。知らないから言ってるんだろうけど冗談で言うことじゃないと思った。
7133,子宮がん,12.3.2.3.,がんという病名の重さにより、ずっと不安を抱いている。
7134,子宮がん,12.3.2.3.,再発しないか、がんという言葉を聞くだけで神経質になる。
7135,子宮がん,12.3.2.3.,がんに対する不安がある。
7136,子宮がん,12.3.2.4.,家族をがんで亡くし、家系的にかかりやすい体質と考えた。
7137,子宮がん,12.3.2.4.,入院して、がん治療をしている人達の姿を見て、自分の先々に置き換えて恐怖を感じた。
7138,子宮がん,12.3.2.4.,同病の方の話を聞くと、だんだん不安になりこれから自分はどうなるのだろうと考えた。
7139,子宮がん,12.3.2.4.,がんに罹患した親族に自分を重ね合わせて不安になった。
7140,子宮がん,12.3.2.4.,抗がん剤での副作用で苦しんでる同室の方、何回も入退院を繰り返されてる方などいろいろで眠れなくなった。
7141,子宮がん,12.3.2.4.,同病者の再発、転移、訃報等を聞くと、自分もそうなるのではと不安になった。
7142,子宮がん,12.3.2.4.,周りの人を見て、私も抗がん剤を何度も繰り返すようになるのかな、仕事をしないと経済的にきついのに、そうすると仕事にも就けなくてどうなってしまうだろうと悩む。
7143,子宮がん,12.3.2.4.,何年もたってから再発した人がいて、改めてがんの恐ろしさを実感し、再発するのではないかと心配した。
7144,子宮がん,12.3.2.4.,同室の人がかつらの話をしていて、その話を聞いて私も髪が抜けるのかと心配だった。
7145,子宮がん,12.3.2.4.,手術で入院中、同室の方が同じ病気で自分よりも進行していて、とてもつらそうだった。その方を見ていると数年後の自分を想像してしまいとても落ち込んだ。
7146,子宮がん,12.4.1.1.,よろず相談
7147,子宮がん,12.4.1.1.,がん相談支援センター
7148,子宮がん,12.4.1.1.,がん相談支援センター
7149,子宮がん,12.4.1.2.,健康には自信があったので、まさかがんになるなんてと疑った。
7150,子宮がん,12.4.1.2.,まさか自分ががんになるとは思っていなかっただけに大変ショックであった。
7151,子宮がん,12.4.1.2.,がんの診断が何かの間違いであってほしいと願った。
7152,子宮がん,12.4.1.2.,「半年の余生」と宣告されたショックは非常に大きく、現実を認めることが1番の葛藤で、ずっと自分自身との闘いだった。
7153,子宮がん,12.4.1.2.,信じられなかった。
7154,子宮がん,12.4.1.2.,病名がんへの恐怖で、誤診ではないか、何で自分ががんという恐ろしい奇病になったか、など不安が大きかった。
7155,子宮がん,12.4.1.2.,何も分からないので半信半疑だった。
7156,子宮がん,12.4.1.2.,告知をされてから受け止めるまでの葛藤は大変なものだった。
7157,子宮がん,12.4.1.2.,がんであると受け入れることがなかなかできなかった。
7158,子宮がん,12.4.1.2.,やはりまだがんになったことを受け入れられないが、行動に制限がかかってしまっているので受け入れざるを得ない葛藤。
7159,子宮がん,12.4.1.2.,自覚症状がなかったので、本当にがんなのか信じられず、誤診ではないかと思った。
7160,子宮がん,12.4.1.2.,自分の人生においてがん告知されることがあるとは思っておらず、自分はがんなのだと言うことが受け入れがたかった。
7161,子宮がん,12.4.1.2.,信じられない、信じたくない。これからのこと、子どものこと、体のことすべてが不安になり、死もどこかでは考えながらも不安、心配、絶望感があった。どこか人ごとだった。
7162,子宮がん,12.4.1.3.,がんと診断され、目の前が真っ暗になった。
7163,子宮がん,12.4.1.3.,死への恐怖と子どもを産めなくなるという絶望感があった。
7164,子宮がん,12.4.1.3.,精神的に目の前が暗くなるような絶望感に襲われた。
7165,子宮がん,12.4.1.3.,前の主治医には「通院治療」と言われたのに、次の主治医には「通院はできないので退院は延期。外国でも例がない」と言われ、目の前が真っ暗になった。
7166,子宮がん,12.4.1.3.,がん宣告を受けた時は、これからのことについて真っ暗になった。
7167,子宮がん,12.4.1.3.,がんイコール死と思っていたので、宣告された時は茫然自失の毎日であった。
7168,子宮がん,12.4.1.3.,死の恐怖と絶望感で悩んだ。
7169,子宮がん,12.4.1.3.,がんで何もかもだめになった挫折感をもった。
7170,子宮がん,12.4.1.3.,もうだめだと思った。
7171,子宮がん,12.4.1.3.,一生がんと付き合わなければいけないことで目の前が暗くなった。
7172,子宮がん,12.4.1.3.,自分の人生もう終わってしまうのかと思った。
7173,子宮がん,12.4.1.4.,何も悪いことはしていないのにどうして私ががんにならねばならないのか、と涙が出てしかたなかった。
7174,子宮がん,12.4.1.4.,1人になると、何でがんになってしまったのだろう、死ぬのは嫌だと思い、毎日1人で泣いていた。
7175,子宮がん,12.4.1.4.,家系にがんの者がいないのに、何で自分だけががんになったのかと悩んだ。
7176,子宮がん,12.4.1.4.,何が原因でがんになったのか、どうしてと悩んだ。
7177,子宮がん,12.4.1.4.,どうして自分が、がんになるはずがないと思った。
7178,子宮がん,12.4.1.4.,自分がこんな大病になるなんて夢にも思わなかった。
7179,子宮がん,12.4.1.4.,まさか自分ががんになるなんて、ただただ驚きでぼう然となった。
7180,子宮がん,12.4.1.4.,私だけが何でなったんだろうと思った。
7181,子宮がん,12.4.1.4.,がんは死の病との思いが強く、なぜ自分がと思うことが多かった。
7182,子宮がん,12.4.1.4.,スポーツもやり、野菜も自分で作り、食生活にもずいぷん気を使ってきたつもりだが、なぜがんになってしまったのか。
7183,子宮がん,12.4.1.4.,どうして、自分ががんになったのかという思い。
7184,子宮がん,12.4.1.4.,何で自分ががんになったかを受れ入れられず落ち込んだりした。
7185,子宮がん,12.4.1.4.,"手術後の化学療法で3ヶ月も入院する中で精神的にさまざまな不安があり、今までの生き方などの振り返り、なぜがんになったという問いをすることがいちばんつらかった。今は要らぬ後遺症の不都合さがわずらわしい。"
7186,子宮がん,12.4.1.4.,病理検査の結果がステージⅢと悪く、5年生存率も6割ぐらいなので、この年齢で死んでしまうのか。周囲の同年齢の人々は病気にもならずにふつうに生活でき、人生を楽しんでいるのに、自分の日ごろの行動が悪かったのか、前世に悪いことをしたバチが当たったかなど、ネガティブな考えばかりしていた。
7187,子宮がん,12.4.1.5.,頭の中がパニック状態になった。
7188,子宮がん,12.4.1.5.,何も考えることができなかった。
7189,子宮がん,12.4.1.5.,毎日のように検査があり、私は一体どうなるのか、どうしてがんになったのか、あの頃は自分でも何を考えているのか、どうしたらいいのか、何もわからなかった。
7190,子宮がん,12.4.1.5.,これからどうしたらいいのか、わからなくなった。
7191,子宮がん,12.4.1.5.,様々な不安が頭の中に浮かんで、冷静に考えられなかった。
7192,子宮がん,12.4.1.5.,急に死が身近に感じられ、不安とパニックになった。
7193,子宮がん,12.4.1.5.,家のことなどいろいろ大変な時期だったので、どうしようということで頭がいっぱいになった。
7194,子宮がん,12.4.1.5.,あまりに突然のことだったので悩むというより、茫然自失だった。
7195,子宮がん,12.4.1.6.,最初は尿意がなかったので必要以上にトイレに行っていたが、それでも漏れることがあり、一生こういう状態だったらどうしようと思い悲しかった。
7196,子宮がん,12.4.1.6.,悲しくて仕方なかった。
7197,子宮がん,12.4.1.6.,死ぬのではないかと本当によく泣いた。
7198,子宮がん,12.4.1.6.,初めて告知をされた時は診察室で涙がこぼれ落ち、目の前が見えなくなった。
7199,子宮がん,12.4.1.6.,サービス業だったのでがん告知された翌日も笑顔で接客せねばならず、笑ってる場合ではないのにと心の中では思っていた。
7200,子宮がん,12.4.1.7.,病気や死への不安や恐怖で夜も眠れなかった。
7201,子宮がん,12.4.1.7.,どうなるのか不安で、夜はよく眠れず、食事もできない状態だった。
7202,子宮がん,12.4.1.7.,夜になると、私は今うつ病なのかと考えない日はなかった。
7203,子宮がん,12.4.1.7.,食欲もなく、夜も眠れない日が続き悩んだ。
7204,子宮がん,12.4.1.7.,眠れなくて何でもないことに涙が出て、人と話すのがとても嫌だった。
7205,子宮がん,12.4.1.8.,今度こそだめだろうという深い諦めの気持ちがあった。
7206,子宮がん,12.4.1.8.,前兆があったが、病院に行く勇気がなく検診を一日一日と延ばしてしまった。行ったときには自分でがんだろうとわかっていたので、ああそうかと思った。
7207,子宮がん,12.4.1.9.,世間から自分だけ隔離された孤独感があった。
7208,子宮がん,12.4.1.10.,これから自分はどうなるのか、家族のことや費用のことなど毎日いろいろなことに悩み、精神的にぼろぼろだった。すべてマイナス思考だった。
7209,子宮がん,12.4.1.10.,とにかくびっくりして、恐かった。医師が他のことには親切でも「がん」そのものについてふれないように話すのが不気味だった。
7210,子宮がん,12.4.1.11.,自分のがんは治るのだろうか、痛み・副作用・後遺症などに耐えられるのだろうか、これからの生き方や考え方を変えなければ、等考えると、不安や恐怖で精神的に不安定となった。
7211,子宮がん,12.4.1.11.,不治の病との先入観、これからの生き方に関して非常なる恐怖感にとらわれた。
7212,子宮がん,12.4.1.11.,不安と恐怖でいっぱいだった。
7213,子宮がん,12.4.1.11.,手術に対する恐怖心があった。
7214,子宮がん,12.4.1.11.,がんに対する知識があまりなく、死や転移、痛みなど暗いことばかり考えた。
7215,子宮がん,12.4.1.11.,初めてがんと診断された時にはすでに手術が手遅れで、再び生きて自宅へ戻れるのかと恐怖とショックで眠れなかった。
7216,子宮がん,12.4.1.11.,恐怖心が大きかった。
7217,子宮がん,12.4.1.11.,死への不安と恐怖があった。
7218,子宮がん,12.4.1.11.,がんイコール死という恐怖と、これから先の未来がないのではないかという喪失感でいっぱいだった。
7219,子宮がん,12.4.1.11.,医師から「2週間くらいの入院」と言われ完治する確信があったのに、抗がん剤が必要となった時は恐ろしかった。
7220,子宮がん,12.4.1.11.,がんに対する知識もあまりなく、その当時はがんイコール死と思い、もうすぐ死ぬんだと悩んでいた。
7221,子宮がん,12.4.1.11.,検査して病名が決まるまでがたいへんだった。
7222,子宮がん,12.4.1.11.,現在は手術前とまったく変わりない生活をしているが、悩みというより、がんという言葉は今でも嫌な言葉である。
7223,子宮がん,12.4.1.11.,自分自身の体（がん）に対する不安。
7224,子宮がん,12.4.1.12.,早く病院に行けばよかった。
7225,子宮がん,12.4.1.12.,なぜもっと早く検査をしなかったのかという後悔の念がある。
7226,子宮がん,12.4.1.12.,自覚症状がありながら放置していたため、病状が悪化したと思った。
7227,子宮がん,12.4.1.12.,これまでの生活習慣を振り返り、もっと自分の健康保持に気を配るべきであったと悔いている。
7228,子宮がん,12.4.1.12.,手術が不可能なほど症状が進んでおり、自分の愚かさについて悩んだ。
7229,子宮がん,12.4.1.12.,悩みというより後悔があり、「あの時ああしていれば」などと自問自答した。
7230,子宮がん,12.4.1.12.,年1回の子宮がん検診を受け10年間異常なしで過ごしてきたが、症状があり婦人科で1泊2日で子宮内膜掻爬を受けた結果がんであった。入院するまで後悔の毎日だった。
7231,子宮がん,12.4.1.12.,海外生活をしている際、不正出血で診察を受け、更年期と診断されホルモン治療をされたことが引き金になったように思う。日本にいたら、と後悔しうつ状態である。
7232,子宮がん,12.4.1.12.,市内にあるがんセンターに行かず、40年の付き合いのある近くの総合病院を自分一人で決断してしまったことを後で悔やんだ。
7233,子宮がん,12.4.1.14.,精神的な落ち込みが大きかった。
7234,子宮がん,12.4.1.14.,死に対する恐怖で精神的に落ち込んだ。
7235,子宮がん,12.4.1.14.,子宮体がんにかかった翌年胃がんにかかり、自分はがん体質なのかと落ち込んだ。
7236,子宮がん,12.4.1.14.,ショックで身も心も沈んでいた。
7237,子宮がん,12.4.1.15.,精神的な不安がある。
7238,子宮がん,12.4.1.15.,たちの悪いタイプのがんで予防も治療法もない、と退院時に言われ、見捨てられたような気持ちになった。心のケアをしてくれるところがほしかった。
7239,子宮がん,12.4.2.3.,放射線や抗がん剤の副作用で体もきつくなり、精神的に落ち込み、すべて悪い方に物事を考えた。医師の説明も信用できなくなり、不安で不安で仕方がない。
7240,子宮がん,12.4.2.3.,何事も前向きになれない。
7241,子宮がん,12.4.2.4.,夜、安眠できないのが悩みだ。
7242,子宮がん,12.4.2.4.,同室に、抗がん剤の副作用で苦しんでいる方、何回も入退院を繰り返している方などいろいろで眠れなくなった。
7243,子宮がん,12.4.2.4.,退院の際「30%の確率で再発がある」と言われたことが頭から離れず、どうしたらよいかに悩まされ、食欲がなくなった。
7244,子宮がん,12.4.2.4.,次はどこに転移するかと思うと不安で眠れない。
7245,子宮がん,12.4.2.4.,詳しい検査結果がわかるまでがんの進行具合、転移の有無などが気になり毎日不安で眠れず食事もとれなくなり憔悴した。
7246,子宮がん,12.4.2.5.,社会から取り残されているという気持ちがあり、自分の存在感が無意味な感じがした。
7247,子宮がん,12.4.2.5.,入院中は孤独になりがちなので、いろんなことを考えた。
7248,子宮がん,12.4.2.5.,退院後、周りに人がいなく、病院と家庭の中で1人の孤独を味わい、不安から心療内科にしばらく通った。
7249,子宮がん,12.4.2.5.,病はよくなったが、子どもが独立し、夫が転勤となり、1人だけ取り残されたようで生活に適応できなかった。
7250,子宮がん,12.4.2.5.,病院にいる時は話し相手がいたが、家の中では1人なのでとても不安だった。
7251,子宮がん,12.4.2.6.,定期的に通院しているが、これから最低でも3年間は病院とお付き合いをしなければならないので、まだまだ不安である。
7252,子宮がん,12.4.2.6.,痛みや副作用がひどく苦しく、自分でも落ち込んでしまい、不安や恐怖感に時々襲われた。
7253,子宮がん,12.4.2.6.,心のうちに不安がある。
7254,子宮がん,12.4.2.7.,気持ちの波が激しく、時に死を感じる。
7255,子宮がん,12.4.2.7.,治療中、社会と隔絶された状態や身体の状況の変化に不安を覚え、閉所や地下などでパニック障害のような症状を発生。精神神経内科を受診して薬をもらい約半年後にほぼ完治した。
7256,子宮がん,12.4.2.7.,術後18年経過したが、長い間の紆余曲折。先々の不安もあり、病気にさえかからなかったら、今ごろまったく違った人生であっただろうという思い。悔やんでも始まらないし、楽しく明るく、あきらめてはいるが。
7257,子宮がん,12.4.2.7.,術後の後遺症や薬の副作用についての周囲の理解が薄いのと、病気をしていることへの不安感や喪失感などから、うつ状態になりやすくなってしまっている。
7258,子宮がん,12.4.2.7.,身体的にも精神的にも自分がコントロールできなくなるのではと怖かった。身体面はベストな医療者や治療法探しに注力し、後は目の前のことを乗り越えようと思えたが、メンタルをしっかり保てなくなるのではと不安だった。
7259,子宮がん,12.4.2.7.,精神的負担による体調不良、うつ、頭痛、めまい、体の痛み。
7260,子宮がん,12.4.2.7.,入院し、手術後に突然「消えたい」と思った。
7261,子宮がん,12.4.2.7.,病気前後で変化した価値観の再統合。日常生活に戻り地道に日々の仕事をするには、いつ死んでも後悔しないように、というような病後すぐの価値観ではいられない。でも主に仕事について、再発の不安があるため気持ちの糸が切れてしまい、心から打ち込めない。
7262,子宮がん,12.4.2.7.,本当にがんと決めつけてよいものなのか、今後はどうなるのか。治療も全部終わってからいろいろと思い考え、早まったなどと悩んだ。
7263,子宮がん,12.4.2.8.,病気が病気であり、いろいろな情報を耳にし、自分でもいろいろ考える。当事者でなければこの不安な気持ちは説明することができない。
7264,子宮がん,12.4.2.8.,いつも心の不安がある。
